No 	 Uid 	 Jid  	 offloadtime 	 begintime 	 commutime 	 runtime 	 energy 	 AoI
3107	4	2540	134.8	134.8	0.0030840586747561093	0.5	0.03363626757308587	0.13
3108	4	2541	134.85	134.85	0.0030840586747561093	0.375	0.03363626757308587	0.1
3109	4	2542	134.9	134.9	0.0030840586747561093	0.375	0.03363626757308587	0.1
3110	4	2544	135.0	135.0	0.0030840586747561093	0.25	0.03363626757308587	0.07
3111	4	2543	134.95	134.95	0.0030840586747561093	0.5	0.03363626757308587	0.13
3112	4	2546	135.1	135.1	0.0030840586747561093	0.125	0.03363626757308587	0.04
3113	4	2545	135.05	135.05	0.0030840586747561093	0.375	0.03363626757308587	0.1
3114	4	2547	135.15	135.15	0.0030840586747561093	0.375	0.03363626757308587	0.1
3115	4	2548	135.2	135.2	0.0030840586747561093	0.25	0.03363626757308587	0.07
3116	4	2549	135.25	135.25	0.0030840586747561093	0.125	0.03363626757308587	0.04
3117	4	2550	135.3	135.3	0.0030840586747561093	0.125	0.03363626757308587	0.04
3118	4	2551	135.35	135.35	0.0030840586747561093	0.25	0.03363626757308587	0.07
3119	4	2552	135.4	135.4	0.0030840586747561093	0.5	0.03363626757308587	0.13
3120	4	2553	135.45	135.45	0.0030840586747561093	0.375	0.03363626757308587	0.1
3121	4	2554	135.5	135.5	0.0030840586747561093	0.25	0.03363626757308587	0.07
3122	4	2555	135.55	135.55	0.0030840586747561093	0.125	0.03363626757308587	0.04
3123	4	2557	135.65	135.65	0.0030840586747561093	0.125	0.03363626757308587	0.04
3124	4	2556	135.6	135.6	0.0030840586747561093	0.5	0.03363626757308587	0.13
3125	4	2558	135.7	135.7	0.0030840586747561093	0.125	0.03363626757308587	0.04
3126	4	2560	135.8	135.8	0.0030840586747561093	0.25	0.03363626757308587	0.07
3127	4	2559	135.75	135.75	0.0030840586747561093	0.5	0.03363626757308587	0.13
3128	4	2561	135.85	135.85	0.0030840586747561093	0.25	0.03363626757308587	0.07
3129	4	2562	135.9	135.9	0.0030840586747561093	0.25	0.03363626757308587	0.07
3130	4	2563	135.95	135.95	0.0030840586747561093	0.25	0.03363626757308587	0.07
3131	4	2564	136.0	136.0	0.0030840586747561093	0.125	0.03363626757308587	0.04
3132	2	146	136.05	136.06	0.0145988506249879	0.075	0.10779531960498441	0.03
3133	0	144	136.05	136.07	0.024331417708313166	0.025	0.17965886600830736	0.03
3134	4	2565	136.05	136.05	0.004866283541662633	0.5	0.03593177320166147	0.13
3135	4	2566	136.1	136.1	0.0030840586747561093	0.375	0.03363626757308587	0.1
3136	4	2567	136.15	136.15	0.0030840586747561093	0.25	0.03363626757308587	0.07
3137	4	2569	136.25	136.25	0.0030840586747561093	0.125	0.03363626757308587	0.04
3138	4	2568	136.2	136.2	0.0030840586747561093	0.5	0.03363626757308587	0.13
3139	4	2570	136.3	136.3	0.0030840586747561093	0.5	0.03363626757308587	0.13
3140	4	2571	136.35	136.35	0.0030840586747561093	0.5	0.03363626757308587	0.13
3141	4	2573	136.45	136.45	0.0030840586747561093	0.125	0.03363626757308587	0.04
3142	4	2572	136.4	136.4	0.0030840586747561093	0.375	0.03363626757308587	0.1
3143	4	2574	136.5	136.5	0.0030840586747561093	0.5	0.03363626757308587	0.13
3144	4	2575	136.55	136.55	0.0030840586747561093	0.5	0.03363626757308587	0.13
3145	4	2576	136.6	136.6	0.0030840586747561093	0.375	0.03363626757308587	0.1
3146	4	2577	136.65	136.65	0.0030840586747561093	0.5	0.03363626757308587	0.13
