sysTime 	ACTION 	ChannelUsed 	TransJob 	CPU 	RunningJob 	ActionQos 
36500	1	20.75187496394218	1	0.10000000000000003	1	3716.226829519546
36510	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
36520	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
36530	1	-1.4210854715202004e-14	0	0.20000000000000004	2	3716.226829519546
36540	1	-1.4210854715202004e-14	0	0.10000000000000003	1	14864.907318078183
36550	1	20.75187496394218	1	0.10000000000000003	1	14864.907318078183
36560	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
36570	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
36580	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
36590	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
36600	1	20.75187496394218	1	0.20000000000000004	2	14864.907318078183
36610	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36620	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36630	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36640	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
36650	1	20.75187496394218	1	0.20000000000000004	2	14864.907318078183
36660	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36670	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36680	1	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36690	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
36700	26	39.45516087506906	3	0.10000000000000003	1	3716.226829519546
36710	26	26.30344058337937	2	0.10000000000000003	1	11148.680488558637
36720	26	13.151720291689678	1	0.20000000000000004	2	11148.680488558637
36730	26	-1.4210854715202004e-14	0	0.30000000000000004	3	11148.680488558637
36740	26	-1.4210854715202004e-14	0	0.20000000000000004	2	1391.5260936158872
36750	1	20.75187496394218	1	0.20000000000000004	2	1391.5260936158872
36760	1	-1.4210854715202004e-14	0	0.10000000000000003	1	556.6104374463548
36770	1	-1.4210854715202004e-14	0	0.10000000000000003	1	556.6104374463548
36780	1	-1.4210854715202004e-14	0	0.10000000000000003	1	556.6104374463548
36790	1	-1.4210854715202004e-14	0	0.10000000000000003	1	556.6104374463548
36800	1	20.75187496394218	1	0.10000000000000003	1	556.6104374463548
36810	1	-1.4210854715202004e-14	0	0.20000000000000004	2	556.6104374463548
36820	1	-1.4210854715202004e-14	0	0.20000000000000004	2	556.6104374463548
36830	1	-1.4210854715202004e-14	0	0.20000000000000004	2	556.6104374463548
36840	1	-1.4210854715202004e-14	0	0.20000000000000004	2	556.6104374463548
36850	25	39.45516087506906	3	0.10000000000000003	1	3716.226829519546
36860	25	26.30344058337937	2	0.20000000000000004	2	3716.226829519546
36870	25	13.151720291689678	1	0.30000000000000004	3	3716.226829519546
36880	25	-1.4210854715202004e-14	0	0.4	4	3716.226829519546
36890	25	-1.4210854715202004e-14	0	0.30000000000000004	3	14864.907318078183
36900	1	20.75187496394218	1	0.20000000000000004	2	417.4578280847661
36910	1	-1.4210854715202004e-14	0	0.30000000000000004	3	417.4578280847661
36920	1	-1.4210854715202004e-14	0	0.20000000000000004	2	1391.5260936158872
36930	1	-1.4210854715202004e-14	0	0.20000000000000004	2	1391.5260936158872
36940	1	-1.4210854715202004e-14	0	0.20000000000000004	2	1391.5260936158872
36950	1	20.75187496394218	1	0.20000000000000004	2	1391.5260936158872
36960	1	-1.4210854715202004e-14	0	0.20000000000000004	2	10436.445702119154
36970	1	-1.4210854715202004e-14	0	0.20000000000000004	2	10436.445702119154
36980	1	-1.4210854715202004e-14	0	0.20000000000000004	2	10436.445702119154
36990	1	-1.4210854715202004e-14	0	0.20000000000000004	2	10436.445702119154
37000	1	20.75187496394218	1	0.10000000000000003	1	3716.226829519546
37010	1	-1.4210854715202004e-14	0	0.10000000000000003	1	11148.680488558637
37020	1	-1.4210854715202004e-14	0	0.10000000000000003	1	11148.680488558637
37030	1	-1.4210854715202004e-14	0	0.10000000000000003	1	11148.680488558637
37040	1	-1.4210854715202004e-14	0	0.10000000000000003	1	11148.680488558637
37050	1	20.75187496394218	1	0.10000000000000003	1	11148.680488558637
37060	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
37070	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
37080	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
37090	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
37100	1	20.75187496394218	1	0.20000000000000004	2	11148.680488558637
37110	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
37120	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
37130	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
37140	1	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
37150	1	20.75187496394218	1	0.20000000000000004	2	11148.680488558637
37160	1	-1.4210854715202004e-14	0	0.30000000000000004	3	11148.680488558637
37170	1	-1.4210854715202004e-14	0	0.30000000000000004	3	11148.680488558637
37180	1	-1.4210854715202004e-14	0	0.30000000000000004	3	11148.680488558637
37190	1	-1.4210854715202004e-14	0	0.20000000000000004	2	14864.907318078183
37200	8	20.75187496394218	1	0.20000000000000004	2	14864.907318078183
37210	8	20.75187496394218	1	0.10000000000000003	1	11148.680488558637
37220	8	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
37230	8	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
37240	8	-1.4210854715202004e-14	0	0.20000000000000004	2	11148.680488558637
37250	1	20.75187496394218	1	0.20000000000000004	2	11148.680488558637
37260	1	-1.4210854715202004e-14	0	0.10000000000000003	1	1114.8680488558637
37270	1	-1.4210854715202004e-14	0	0.10000000000000003	1	1114.8680488558637
37280	1	-1.4210854715202004e-14	0	0.10000000000000003	1	1114.8680488558637
37290	1	-1.4210854715202004e-14	0	0.10000000000000003	1	1114.8680488558637
37300	1	20.75187496394218	1	0.10000000000000003	1	1114.8680488558637
37310	1	-1.4210854715202004e-14	0	0.20000000000000004	2	1114.8680488558637
37320	1	-1.4210854715202004e-14	0	0.20000000000000004	2	1114.8680488558637
37330	1	-1.4210854715202004e-14	0	0.20000000000000004	2	1114.8680488558637
37340	1	-1.4210854715202004e-14	0	0.20000000000000004	2	1114.8680488558637
37350	1	20.75187496394218	1	0.10000000000000003	1	3716.226829519546
37360	1	-1.4210854715202004e-14	0	0.10000000000000003	1	11148.680488558637
